year,date,team,opposing,batter_name,year_born
2017,08-27,KT,@»ï¼º,À±¼®¹Î,1985-09-04
2017,08-29,KT,NC,À±¼®¹Î,1985-09-04
2017,08-30,KT,NC,À±¼®¹Î,1985-09-04
2017,08-31,KT,@ÇÑÈ­,À±¼®¹Î,1985-09-04
2017,09-01,KT,@ÇÑÈ­,À±¼®¹Î,1985-09-04
2017,09-02,KT,SK,À±¼®¹Î,1985-09-04
2017,09-03,KT,SK,À±¼®¹Î,1985-09-04
2017,09-05,KT,³Ø¼¾,À±¼®¹Î,1985-09-04
2017,09-06,KT,³Ø¼¾,À±¼®¹Î,1985-09-04
2017,09-07,KT,@µÎ»ê,À±¼®¹Î,1985-09-04
2017,09-08,KT,@µÎ»ê,À±¼®¹Î,1985-09-04
2017,09-09,KT,·Ôµ¥,À±¼®¹Î,1985-09-04
2017,09-10,KT,·Ôµ¥,À±¼®¹Î,1985-09-04
2017,09-12,KT,@³Ø¼¾,À±¼®¹Î,1985-09-04
2017,09-13,KT,@³Ø¼¾,À±¼®¹Î,1985-09-04
2017,09-14,KT,LG,À±¼®¹Î,1985-09-04
2017,09-15,KT,LG,À±¼®¹Î,1985-09-04
2017,09-16,KT,@KIA,À±¼®¹Î,1985-09-04
2017,09-17,KT,@KIA,À±¼®¹Î,1985-09-04
2017,09-19,KT,@LG,À±¼®¹Î,1985-09-04
2017,09-21,KT,³Ø¼¾,À±¼®¹Î,1985-09-04
2017,09-23,KT,@KIA,À±¼®¹Î,1985-09-04
2017,09-24,KT,@µÎ»ê,À±¼®¹Î,1985-09-04
2017,09-27,KT,µÎ»ê,À±¼®¹Î,1985-09-04
2017,09-28,KT,LG,À±¼®¹Î,1985-09-04
2017,10-01,KT,KIA,À±¼®¹Î,1985-09-04
2017,10-02,KT,KIA,À±¼®¹Î,1985-09-04
2017,10-03,KT,KIA,À±¼®¹Î,1985-09-04
2018,03-24,KT,@KIA,À±¼®¹Î,1985-09-04
2018,03-25,KT,@KIA,À±¼®¹Î,1985-09-04
2018,03-27,KT,@SK,À±¼®¹Î,1985-09-04
2018,03-28,KT,@SK,À±¼®¹Î,1985-09-04
2018,03-29,KT,@SK,À±¼®¹Î,1985-09-04
2018,03-30,KT,µÎ»ê,À±¼®¹Î,1985-09-04
2018,03-31,KT,µÎ»ê,À±¼®¹Î,1985-09-04
2018,04-01,KT,µÎ»ê,À±¼®¹Î,1985-09-04
2018,04-03,KT,@³Ø¼¾,À±¼®¹Î,1985-09-04
2018,04-04,KT,@³Ø¼¾,À±¼®¹Î,1985-09-04
2018,04-05,KT,@³Ø¼¾,À±¼®¹Î,1985-09-04
2018,04-07,KT,ÇÑÈ­,À±¼®¹Î,1985-09-04
2018,04-08,KT,ÇÑÈ­,À±¼®¹Î,1985-09-04
2018,04-10,KT,@NC,À±¼®¹Î,1985-09-04
2018,04-11,KT,@NC,À±¼®¹Î,1985-09-04
2018,04-12,KT,@NC,À±¼®¹Î,1985-09-04
2018,04-13,KT,@LG,À±¼®¹Î,1985-09-04
2018,04-14,KT,@LG,À±¼®¹Î,1985-09-04
2018,04-15,KT,@LG,À±¼®¹Î,1985-09-04
2018,04-17,KT,SK,À±¼®¹Î,1985-09-04
2018,04-18,KT,SK,À±¼®¹Î,1985-09-04
2018,04-19,KT,SK,À±¼®¹Î,1985-09-04
2018,04-20,KT,@»ï¼º,À±¼®¹Î,1985-09-04
2018,04-21,KT,@»ï¼º,À±¼®¹Î,1985-09-04
2018,04-22,KT,@»ï¼º,À±¼®¹Î,1985-09-04
2018,04-24,KT,·Ôµ¥,À±¼®¹Î,1985-09-04
2018,04-25,KT,·Ôµ¥,À±¼®¹Î,1985-09-04
2018,04-27,KT,KIA,À±¼®¹Î,1985-09-04
2018,04-28,KT,KIA,À±¼®¹Î,1985-09-04
2018,05-01,KT,@µÎ»ê,À±¼®¹Î,1985-09-04
2018,05-03,KT,@µÎ»ê,À±¼®¹Î,1985-09-04
2018,05-04,KT,³Ø¼¾,À±¼®¹Î,1985-09-04
2018,05-05,KT,³Ø¼¾,À±¼®¹Î,1985-09-04
2018,05-08,KT,»ï¼º,À±¼®¹Î,1985-09-04
2018,05-09,KT,»ï¼º,À±¼®¹Î,1985-09-04
2018,05-10,KT,»ï¼º,À±¼®¹Î,1985-09-04
2018,05-11,KT,@·Ôµ¥,À±¼®¹Î,1985-09-04
2018,05-13,KT,@·Ôµ¥,À±¼®¹Î,1985-09-04
2018,05-15,KT,@ÇÑÈ­,À±¼®¹Î,1985-09-04
2018,05-16,KT,@ÇÑÈ­,À±¼®¹Î,1985-09-04
2018,05-17,KT,@ÇÑÈ­,À±¼®¹Î,1985-09-04
2018,05-18,KT,NC,À±¼®¹Î,1985-09-04
2018,05-19,KT,NC,À±¼®¹Î,1985-09-04
2018,05-20,KT,NC,À±¼®¹Î,1985-09-04
2018,05-23,KT,@KIA,À±¼®¹Î,1985-09-04
2018,05-24,KT,@KIA,À±¼®¹Î,1985-09-04
2018,05-25,KT,LG,À±¼®¹Î,1985-09-04
2018,05-26,KT,LG,À±¼®¹Î,1985-09-04
2018,05-27,KT,LG,À±¼®¹Î,1985-09-04
2018,05-29,KT,@»ï¼º,À±¼®¹Î,1985-09-04
2018,05-30,KT,@»ï¼º,À±¼®¹Î,1985-09-04
2018,05-31,KT,@»ï¼º,À±¼®¹Î,1985-09-04
2018,06-01,KT,@SK,À±¼®¹Î,1985-09-04
2018,06-02,KT,@SK,À±¼®¹Î,1985-09-04
2018,06-03,KT,@SK,À±¼®¹Î,1985-09-04
2018,06-05,KT,KIA,À±¼®¹Î,1985-09-04
2018,06-06,KT,KIA,À±¼®¹Î,1985-09-04
2018,06-07,KT,KIA,À±¼®¹Î,1985-09-04
2018,06-08,KT,³Ø¼¾,À±¼®¹Î,1985-09-04
2018,06-09,KT,³Ø¼¾,À±¼®¹Î,1985-09-04
2018,06-10,KT,³Ø¼¾,À±¼®¹Î,1985-09-04
2018,06-12,KT,@µÎ»ê,À±¼®¹Î,1985-09-04
2018,06-13,KT,@µÎ»ê,À±¼®¹Î,1985-09-04
2018,06-14,KT,@µÎ»ê,À±¼®¹Î,1985-09-04
2018,06-17,KT,@NC,À±¼®¹Î,1985-09-04
2018,06-19,KT,·Ôµ¥,À±¼®¹Î,1985-09-04
2018,06-20,KT,·Ôµ¥,À±¼®¹Î,1985-09-04
2018,06-21,KT,·Ôµ¥,À±¼®¹Î,1985-09-04
2018,06-22,KT,SK,À±¼®¹Î,1985-09-04
2018,06-23,KT,SK,À±¼®¹Î,1985-09-04
2018,06-24,KT,SK,À±¼®¹Î,1985-09-04
2018,06-27,KT,@LG,À±¼®¹Î,1985-09-04
2018,06-29,KT,NC,À±¼®¹Î,1985-09-04
2018,06-30,KT,NC,À±¼®¹Î,1985-09-04
2018,07-04,KT,»ï¼º,À±¼®¹Î,1985-09-04
2018,07-05,KT,»ï¼º,À±¼®¹Î,1985-09-04
2018,07-06,KT,@·Ôµ¥,À±¼®¹Î,1985-09-04
2018,07-07,KT,@·Ôµ¥,À±¼®¹Î,1985-09-04
2018,07-08,KT,@·Ôµ¥,À±¼®¹Î,1985-09-04
2018,07-10,KT,µÎ»ê,À±¼®¹Î,1985-09-04
2018,07-11,KT,µÎ»ê,À±¼®¹Î,1985-09-04
2018,07-12,KT,µÎ»ê,À±¼®¹Î,1985-09-04
2018,07-18,KT,ÇÑÈ­,À±¼®¹Î,1985-09-04
2018,07-19,KT,ÇÑÈ­,À±¼®¹Î,1985-09-04
2018,07-20,KT,@KIA,À±¼®¹Î,1985-09-04
2018,07-21,KT,@KIA,À±¼®¹Î,1985-09-04
2018,07-22,KT,@KIA,À±¼®¹Î,1985-09-04
2018,07-24,KT,@³Ø¼¾,À±¼®¹Î,1985-09-04
2018,07-25,KT,@³Ø¼¾,À±¼®¹Î,1985-09-04
2018,07-26,KT,@³Ø¼¾,À±¼®¹Î,1985-09-04
2018,07-27,KT,LG,À±¼®¹Î,1985-09-04
2018,07-28,KT,LG,À±¼®¹Î,1985-09-04
2018,07-29,KT,LG,À±¼®¹Î,1985-09-04
2018,07-31,KT,@ÇÑÈ­,À±¼®¹Î,1985-09-04
2018,08-01,KT,@ÇÑÈ­,À±¼®¹Î,1985-09-04
2018,08-02,KT,@ÇÑÈ­,À±¼®¹Î,1985-09-04
2018,08-04,KT,³Ø¼¾,À±¼®¹Î,1985-09-04
2018,08-07,KT,@NC,À±¼®¹Î,1985-09-04
2018,08-08,KT,@NC,À±¼®¹Î,1985-09-04
2018,08-09,KT,µÎ»ê,À±¼®¹Î,1985-09-04
2018,08-10,KT,µÎ»ê,À±¼®¹Î,1985-09-04
2018,08-11,KT,@ÇÑÈ­,À±¼®¹Î,1985-09-04
2018,08-15,KT,NC,À±¼®¹Î,1985-09-04
2018,08-16,KT,NC,À±¼®¹Î,1985-09-04
2018,09-04,KT,LG,À±¼®¹Î,1985-09-04
2018,09-05,KT,LG,À±¼®¹Î,1985-09-04
2018,09-06,KT,ÇÑÈ­,À±¼®¹Î,1985-09-04
2018,09-08,KT,@³Ø¼¾,À±¼®¹Î,1985-09-04
2018,09-09,KT,@³Ø¼¾,À±¼®¹Î,1985-09-04
2018,09-11,KT,@SK,À±¼®¹Î,1985-09-04
2018,09-12,KT,@SK,À±¼®¹Î,1985-09-04
2018,09-13,KT,@µÎ»ê,À±¼®¹Î,1985-09-04
2018,09-14,KT,@µÎ»ê,À±¼®¹Î,1985-09-04
2018,09-15,KT,»ï¼º,À±¼®¹Î,1985-09-04
2018,09-16,KT,»ï¼º,À±¼®¹Î,1985-09-04
2018,09-18,KT,SK,À±¼®¹Î,1985-09-04
2018,09-19,KT,SK,À±¼®¹Î,1985-09-04
2018,09-20,KT,@·Ôµ¥,À±¼®¹Î,1985-09-04
2018,09-22,KT,@LG,À±¼®¹Î,1985-09-04
2018,09-23,KT,@LG,À±¼®¹Î,1985-09-04
2018,09-25,KT,KIA,À±¼®¹Î,1985-09-04
2018,09-26,KT,KIA,À±¼®¹Î,1985-09-04
2018,09-27,KT,@»ï¼º,À±¼®¹Î,1985-09-04
2018,09-28,KT,@»ï¼º,À±¼®¹Î,1985-09-04
2018,09-29,KT,·Ôµ¥,À±¼®¹Î,1985-09-04
2018,09-30,KT,·Ôµ¥,À±¼®¹Î,1985-09-04
2018,10-02,KT,@LG,À±¼®¹Î,1985-09-04
2018,10-03,KT,@LG,À±¼®¹Î,1985-09-04
2018,10-09,KT,ÇÑÈ­,À±¼®¹Î,1985-09-04
2018,10-10,KT,@·Ôµ¥,À±¼®¹Î,1985-09-04
2018,10-12,KT,³Ø¼¾,À±¼®¹Î,1985-09-04
2018,10-13,KT,@µÎ»ê,À±¼®¹Î,1985-09-04
2014,04-08,LG,@·Ôµ¥,À±¿ä¼·,1982-03-30
2014,04-09,LG,@·Ôµ¥,À±¿ä¼·,1982-03-30
2014,04-10,LG,@·Ôµ¥,À±¿ä¼·,1982-03-30
2014,04-11,LG,NC,À±¿ä¼·,1982-03-30
2014,04-12,LG,NC,À±¿ä¼·,1982-03-30
2014,04-13,LG,NC,À±¿ä¼·,1982-03-30
2014,04-15,LG,³Ø¼¾,À±¿ä¼·,1982-03-30
2014,04-16,LG,³Ø¼¾,À±¿ä¼·,1982-03-30
2014,04-18,LG,@ÇÑÈ­,À±¿ä¼·,1982-03-30
2014,04-19,LG,@ÇÑÈ­,À±¿ä¼·,1982-03-30
2014,04-20,LG,@ÇÑÈ­,À±¿ä¼·,1982-03-30
2014,04-22,LG,@»ï¼º,À±¿ä¼·,1982-03-30
2014,04-23,LG,@»ï¼º,À±¿ä¼·,1982-03-30
2014,04-24,LG,@»ï¼º,À±¿ä¼·,1982-03-30
2014,04-25,LG,KIA,À±¿ä¼·,1982-03-30
2014,04-26,LG,KIA,À±¿ä¼·,1982-03-30
2014,04-27,LG,KIA,À±¿ä¼·,1982-03-30
2014,04-29,LG,@NC,À±¿ä¼·,1982-03-30
2014,05-03,LG,µÎ»ê,À±¿ä¼·,1982-03-30
2014,05-06,LG,ÇÑÈ­,À±¿ä¼·,1982-03-30
2014,05-07,LG,ÇÑÈ­,À±¿ä¼·,1982-03-30
2014,05-09,LG,@³Ø¼¾,À±¿ä¼·,1982-03-30
2014,05-15,LG,·Ôµ¥,À±¿ä¼·,1982-03-30
2014,05-20,LG,@KIA,À±¿ä¼·,1982-03-30
2014,05-23,LG,@SK,À±¿ä¼·,1982-03-30
2014,05-24,LG,@SK,À±¿ä¼·,1982-03-30
2014,05-25,LG,@SK,À±¿ä¼·,1982-03-30
2015,04-21,KT,SK,À±¿ä¼·,1982-03-30
2015,04-22,KT,SK,À±¿ä¼·,1982-03-30
2015,04-24,KT,³Ø¼¾,À±¿ä¼·,1982-03-30
2015,04-25,KT,³Ø¼¾,À±¿ä¼·,1982-03-30
2015,04-26,KT,³Ø¼¾,À±¿ä¼·,1982-03-30
2015,04-28,KT,@µÎ»ê,À±¿ä¼·,1982-03-30
2015,04-30,KT,@µÎ»ê,À±¿ä¼·,1982-03-30
2015,05-01,KT,NC,À±¿ä¼·,1982-03-30
2015,05-02,KT,NC,À±¿ä¼·,1982-03-30
2015,05-03,KT,NC,À±¿ä¼·,1982-03-30
2015,05-05,KT,@ÇÑÈ­,À±¿ä¼·,1982-03-30
2015,05-06,KT,@ÇÑÈ­,À±¿ä¼·,1982-03-30
2015,05-07,KT,@ÇÑÈ­,À±¿ä¼·,1982-03-30
2015,05-10,KT,LG,À±¿ä¼·,1982-03-30
2015,05-12,KT,@KIA,À±¿ä¼·,1982-03-30
2015,05-13,KT,@KIA,À±¿ä¼·,1982-03-30
2015,05-14,KT,@KIA,À±¿ä¼·,1982-03-30
2015,05-15,KT,·Ôµ¥,À±¿ä¼·,1982-03-30
2015,05-16,KT,·Ôµ¥,À±¿ä¼·,1982-03-30
2015,05-17,KT,·Ôµ¥,À±¿ä¼·,1982-03-30
2015,05-19,KT,@NC,À±¿ä¼·,1982-03-30
2015,05-21,KT,@NC,À±¿ä¼·,1982-03-30
2015,06-06,KT,@ÇÑÈ­,À±¿ä¼·,1982-03-30
2015,06-07,KT,@ÇÑÈ­,À±¿ä¼·,1982-03-30
2015,06-10,KT,@·Ôµ¥,À±¿ä¼·,1982-03-30
2015,06-11,KT,@·Ôµ¥,À±¿ä¼·,1982-03-30
2015,06-13,KT,³Ø¼¾,À±¿ä¼·,1982-03-30
2015,06-14,KT,³Ø¼¾,À±¿ä¼·,1982-03-30
2015,06-17,KT,NC,À±¿ä¼·,1982-03-30
2015,06-18,KT,NC,À±¿ä¼·,1982-03-30
2015,06-21,KT,@KIA,À±¿ä¼·,1982-03-30
2015,06-24,KT,LG,À±¿ä¼·,1982-03-30
2015,06-25,KT,LG,À±¿ä¼·,1982-03-30
2015,06-26,KT,@»ï¼º,À±¿ä¼·,1982-03-30
2015,06-27,KT,@»ï¼º,À±¿ä¼·,1982-03-30
2015,07-02,KT,@SK,À±¿ä¼·,1982-03-30
2015,07-04,KT,KIA,À±¿ä¼·,1982-03-30
2015,07-09,KT,@NC,À±¿ä¼·,1982-03-30
2015,07-10,KT,»ï¼º,À±¿ä¼·,1982-03-30
2015,07-15,KT,@µÎ»ê,À±¿ä¼·,1982-03-30
2015,07-16,KT,@µÎ»ê,À±¿ä¼·,1982-03-30
2015,07-21,KT,ÇÑÈ­,À±¿ä¼·,1982-03-30
2015,07-26,KT,@LG,À±¿ä¼·,1982-03-30
2015,07-28,KT,@³Ø¼¾,À±¿ä¼·,1982-03-30
2015,07-29,KT,@³Ø¼¾,À±¿ä¼·,1982-03-30
2015,07-30,KT,@³Ø¼¾,À±¿ä¼·,1982-03-30
2015,07-31,KT,·Ôµ¥,À±¿ä¼·,1982-03-30
2015,08-01,KT,·Ôµ¥,À±¿ä¼·,1982-03-30
2015,08-02,KT,·Ôµ¥,À±¿ä¼·,1982-03-30
2015,08-04,KT,»ï¼º,À±¿ä¼·,1982-03-30
2015,08-22,KT,µÎ»ê,À±¿ä¼·,1982-03-30
2015,08-23,KT,µÎ»ê,À±¿ä¼·,1982-03-30
2015,08-26,KT,@³Ø¼¾,À±¿ä¼·,1982-03-30
2015,08-28,KT,KIA,À±¿ä¼·,1982-03-30
2015,08-29,KT,SK,À±¿ä¼·,1982-03-30
2015,08-30,KT,SK,À±¿ä¼·,1982-03-30
2015,09-02,KT,@·Ôµ¥,À±¿ä¼·,1982-03-30
2015,09-04,KT,@LG,À±¿ä¼·,1982-03-30
2015,09-05,KT,NC,À±¿ä¼·,1982-03-30
2015,09-06,KT,NC,À±¿ä¼·,1982-03-30
2015,09-08,KT,@»ï¼º,À±¿ä¼·,1982-03-30
2015,09-09,KT,@»ï¼º,À±¿ä¼·,1982-03-30
2015,09-10,KT,LG,À±¿ä¼·,1982-03-30
2015,09-11,KT,LG,À±¿ä¼·,1982-03-30
2015,09-12,KT,@µÎ»ê,À±¿ä¼·,1982-03-30
2015,09-13,KT,@µÎ»ê,À±¿ä¼·,1982-03-30
2015,09-15,KT,@NC,À±¿ä¼·,1982-03-30
2015,09-21,KT,@LG,À±¿ä¼·,1982-03-30
2015,09-25,KT,@µÎ»ê,À±¿ä¼·,1982-03-30
2015,09-28,KT,µÎ»ê,À±¿ä¼·,1982-03-30
2015,09-29,KT,@SK,À±¿ä¼·,1982-03-30
2015,10-02,KT,@»ï¼º,À±¿ä¼·,1982-03-30
2015,10-04,KT,@·Ôµ¥,À±¿ä¼·,1982-03-30
2015,10-05,KT,@NC,À±¿ä¼·,1982-03-30
2016,04-01,KT,@SK,À±¿ä¼·,1982-03-30
2016,04-02,KT,@SK,À±¿ä¼·,1982-03-30
2016,04-03,KT,@SK,À±¿ä¼·,1982-03-30
2016,04-05,KT,»ï¼º,À±¿ä¼·,1982-03-30
2016,04-06,KT,»ï¼º,À±¿ä¼·,1982-03-30
2016,04-07,KT,»ï¼º,À±¿ä¼·,1982-03-30
2016,04-08,KT,KIA,À±¿ä¼·,1982-03-30
2016,04-09,KT,KIA,À±¿ä¼·,1982-03-30
2016,04-10,KT,KIA,À±¿ä¼·,1982-03-30
2016,04-12,KT,@³Ø¼¾,À±¿ä¼·,1982-03-30
2016,04-13,KT,@³Ø¼¾,À±¿ä¼·,1982-03-30
2016,04-15,KT,SK,À±¿ä¼·,1982-03-30
2016,04-17,KT,SK,À±¿ä¼·,1982-03-30
2016,04-19,KT,µÎ»ê,À±¿ä¼·,1982-03-30
2016,04-20,KT,µÎ»ê,À±¿ä¼·,1982-03-30
2016,04-23,KT,@»ï¼º,À±¿ä¼·,1982-03-30
2016,04-24,KT,@»ï¼º,À±¿ä¼·,1982-03-30
2016,04-28,KT,·Ôµ¥,À±¿ä¼·,1982-03-30
2016,05-01,KT,@LG,À±¿ä¼·,1982-03-30
2016,05-20,KT,@ÇÑÈ­,À±¿ä¼·,1982-03-30
2016,05-21,KT,@ÇÑÈ­,À±¿ä¼·,1982-03-30
2016,05-22,KT,@ÇÑÈ­,À±¿ä¼·,1982-03-30
2016,05-24,KT,@µÎ»ê,À±¿ä¼·,1982-03-30
2016,05-25,KT,@µÎ»ê,À±¿ä¼·,1982-03-30
2016,05-26,KT,@µÎ»ê,À±¿ä¼·,1982-03-30
2016,05-28,KT,³Ø¼¾,À±¿ä¼·,1982-03-30
2016,05-29,KT,³Ø¼¾,À±¿ä¼·,1982-03-30
2016,05-31,KT,@·Ôµ¥,À±¿ä¼·,1982-03-30
2016,06-01,KT,@·Ôµ¥,À±¿ä¼·,1982-03-30
2016,08-05,KT,@LG,À±¿ä¼·,1982-03-30
2016,08-07,KT,@LG,À±¿ä¼·,1982-03-30
2016,08-09,KT,³Ø¼¾,À±¿ä¼·,1982-03-30
2016,08-10,KT,³Ø¼¾,À±¿ä¼·,1982-03-30
2016,08-11,KT,@SK,À±¿ä¼·,1982-03-30
2016,08-12,KT,@SK,À±¿ä¼·,1982-03-30
2016,08-14,KT,@NC,À±¿ä¼·,1982-03-30
2016,08-18,KT,»ï¼º,À±¿ä¼·,1982-03-30
2016,08-19,KT,»ï¼º,À±¿ä¼·,1982-03-30
2016,08-20,KT,ÇÑÈ­,À±¿ä¼·,1982-03-30
2016,08-21,KT,ÇÑÈ­,À±¿ä¼·,1982-03-30
2016,08-23,KT,@·Ôµ¥,À±¿ä¼·,1982-03-30
2016,08-25,KT,SK,À±¿ä¼·,1982-03-30
2016,08-27,KT,@LG,À±¿ä¼·,1982-03-30
2016,08-31,KT,NC,À±¿ä¼·,1982-03-30
2016,09-01,KT,@µÎ»ê,À±¿ä¼·,1982-03-30
2016,09-02,KT,@µÎ»ê,À±¿ä¼·,1982-03-30
2016,09-03,KT,LG,À±¿ä¼·,1982-03-30
2016,09-04,KT,LG,À±¿ä¼·,1982-03-30
2016,09-06,KT,@»ï¼º,À±¿ä¼·,1982-03-30
2016,09-07,KT,@»ï¼º,À±¿ä¼·,1982-03-30
2016,09-08,KT,@ÇÑÈ­,À±¿ä¼·,1982-03-30
2016,09-09,KT,@ÇÑÈ­,À±¿ä¼·,1982-03-30
2016,09-10,KT,KIA,À±¿ä¼·,1982-03-30
2016,09-11,KT,KIA,À±¿ä¼·,1982-03-30
2016,09-14,KT,·Ôµ¥,À±¿ä¼·,1982-03-30
2016,09-16,KT,@³Ø¼¾,À±¿ä¼·,1982-03-30
2016,09-17,KT,µÎ»ê,À±¿ä¼·,1982-03-30
2016,09-18,KT,µÎ»ê,À±¿ä¼·,1982-03-30
2016,09-20,KT,NC,À±¿ä¼·,1982-03-30
2016,09-22,KT,@µÎ»ê,À±¿ä¼·,1982-03-30
2016,09-23,KT,SK,À±¿ä¼·,1982-03-30
2016,09-29,KT,@·Ôµ¥,À±¿ä¼·,1982-03-30
2016,09-30,KT,@·Ôµ¥,À±¿ä¼·,1982-03-30
2016,10-03,KT,@KIA,À±¿ä¼·,1982-03-30
2016,10-05,KT,ÇÑÈ­,À±¿ä¼·,1982-03-30
2016,10-07,KT,@NC,À±¿ä¼·,1982-03-30
2017,04-11,KT,@³Ø¼¾,À±¿ä¼·,1982-03-30
2017,04-12,KT,@³Ø¼¾,À±¿ä¼·,1982-03-30
2017,04-13,KT,@³Ø¼¾,À±¿ä¼·,1982-03-30
2017,04-15,KT,@LG,À±¿ä¼·,1982-03-30
2017,04-16,KT,@LG,À±¿ä¼·,1982-03-30
2017,04-18,KT,KIA,À±¿ä¼·,1982-03-30
2017,04-22,KT,ÇÑÈ­,À±¿ä¼·,1982-03-30
2017,04-23,KT,ÇÑÈ­,À±¿ä¼·,1982-03-30
2017,04-25,KT,@NC,À±¿ä¼·,1982-03-30
2017,04-26,KT,@NC,À±¿ä¼·,1982-03-30
2017,04-27,KT,@NC,À±¿ä¼·,1982-03-30
2017,04-30,KT,LG,À±¿ä¼·,1982-03-30
2017,05-02,KT,·Ôµ¥,À±¿ä¼·,1982-03-30
2017,05-03,KT,·Ôµ¥,À±¿ä¼·,1982-03-30
2017,05-04,KT,·Ôµ¥,À±¿ä¼·,1982-03-30
2017,05-06,KT,@ÇÑÈ­,À±¿ä¼·,1982-03-30
2017,05-09,KT,@KIA,À±¿ä¼·,1982-03-30
2017,05-10,KT,@KIA,À±¿ä¼·,1982-03-30
2017,05-18,KT,@·Ôµ¥,À±¿ä¼·,1982-03-30
2017,05-21,KT,³Ø¼¾,À±¿ä¼·,1982-03-30
2017,05-23,KT,@»ï¼º,À±¿ä¼·,1982-03-30
2017,07-04,KT,@µÎ»ê,À±¿ä¼·,1982-03-30
2016,05-05,KIA,·Ôµ¥,À±Á¤¿ì,1988-05-12
2016,05-06,KIA,@³Ø¼¾,À±Á¤¿ì,1988-05-12
2016,05-12,KIA,kt,À±Á¤¿ì,1988-05-12
2016,05-13,KIA,ÇÑÈ­,À±Á¤¿ì,1988-05-12
2016,05-14,KIA,ÇÑÈ­,À±Á¤¿ì,1988-05-12
2016,05-31,KIA,@LG,À±Á¤¿ì,1988-05-12
2016,06-01,KIA,@LG,À±Á¤¿ì,1988-05-12
2016,06-02,KIA,@LG,À±Á¤¿ì,1988-05-12
2016,06-03,KIA,³Ø¼¾,À±Á¤¿ì,1988-05-12
2016,06-05,KIA,³Ø¼¾,À±Á¤¿ì,1988-05-12
2016,06-07,KIA,@ÇÑÈ­,À±Á¤¿ì,1988-05-12
2016,06-08,KIA,@ÇÑÈ­,À±Á¤¿ì,1988-05-12
2016,07-31,KIA,@SK,À±Á¤¿ì,1988-05-12
2016,08-02,KIA,ÇÑÈ­,À±Á¤¿ì,1988-05-12
2016,08-03,KIA,ÇÑÈ­,À±Á¤¿ì,1988-05-12
2016,08-05,KIA,@»ï¼º,À±Á¤¿ì,1988-05-12
2016,08-06,KIA,@»ï¼º,À±Á¤¿ì,1988-05-12
2016,08-07,KIA,@»ï¼º,À±Á¤¿ì,1988-05-12
2016,08-09,KIA,@µÎ»ê,À±Á¤¿ì,1988-05-12
2016,08-10,KIA,@µÎ»ê,À±Á¤¿ì,1988-05-12
2016,08-12,KIA,@³Ø¼¾,À±Á¤¿ì,1988-05-12
2016,08-13,KIA,ÇÑÈ­,À±Á¤¿ì,1988-05-12
2016,08-14,KIA,ÇÑÈ­,À±Á¤¿ì,1988-05-12
2016,08-19,KIA,@·Ôµ¥,À±Á¤¿ì,1988-05-12
2016,08-21,KIA,LG,À±Á¤¿ì,1988-05-12
2016,08-23,KIA,@NC,À±Á¤¿ì,1988-05-12
2016,08-27,KIA,µÎ»ê,À±Á¤¿ì,1988-05-12
2016,08-28,KIA,µÎ»ê,À±Á¤¿ì,1988-05-12
2016,08-31,KIA,SK,À±Á¤¿ì,1988-05-12
2016,09-01,KIA,@»ï¼º,À±Á¤¿ì,1988-05-12
2016,09-03,KIA,·Ôµ¥,À±Á¤¿ì,1988-05-12
2016,09-04,KIA,·Ôµ¥,À±Á¤¿ì,1988-05-12
2016,09-07,KIA,@SK,À±Á¤¿ì,1988-05-12
2016,09-09,KIA,NC,À±Á¤¿ì,1988-05-12
2016,09-10,KIA,@kt,À±Á¤¿ì,1988-05-12
2016,09-11,KIA,@kt,À±Á¤¿ì,1988-05-12
2016,09-14,KIA,³Ø¼¾,À±Á¤¿ì,1988-05-12
2016,09-15,KIA,@LG,À±Á¤¿ì,1988-05-12
2016,09-18,KIA,@ÇÑÈ­,À±Á¤¿ì,1988-05-12
2016,09-19,KIA,@ÇÑÈ­,À±Á¤¿ì,1988-05-12
2016,09-20,KIA,³Ø¼¾,À±Á¤¿ì,1988-05-12
2016,09-23,KIA,@NC,À±Á¤¿ì,1988-05-12
2016,09-25,KIA,@kt,À±Á¤¿ì,1988-05-12
2016,10-03,KIA,kt,À±Á¤¿ì,1988-05-12
2016,10-06,KIA,»ï¼º,À±Á¤¿ì,1988-05-12
2016,10-08,KIA,@ÇÑÈ­,À±Á¤¿ì,1988-05-12
2018,06-27,SK,KIA,À±Á¤¿ì,1988-05-12
2018,06-29,SK,LG,À±Á¤¿ì,1988-05-12
2018,07-03,SK,@³Ø¼¾,À±Á¤¿ì,1988-05-12
2018,07-04,SK,@³Ø¼¾,À±Á¤¿ì,1988-05-12
2018,07-06,SK,ÇÑÈ­,À±Á¤¿ì,1988-05-12
2018,07-08,SK,ÇÑÈ­,À±Á¤¿ì,1988-05-12
2018,07-10,SK,@LG,À±Á¤¿ì,1988-05-12
2018,07-17,SK,NC,À±Á¤¿ì,1988-05-12
2018,07-18,SK,NC,À±Á¤¿ì,1988-05-12
2018,07-19,SK,NC,À±Á¤¿ì,1988-05-12
2018,07-22,SK,@·Ôµ¥,À±Á¤¿ì,1988-05-12
2018,07-24,SK,µÎ»ê,À±Á¤¿ì,1988-05-12
2018,07-25,SK,µÎ»ê,À±Á¤¿ì,1988-05-12
2018,07-26,SK,µÎ»ê,À±Á¤¿ì,1988-05-12
